,State,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
87,CT,2002,-3.49333333333,-3.86333333333,-3.58,-3.47333333333,0.38,0.806666666667,-0.163333333333,-0.423333333333,-0.0333333333333,0.473333333333,0.94,1.07
88,CT,2003,0.64,0.853333333333,0.59,0.276666666667,0.72,1.86666666667,1.46,1.54,2.47,3.17333333333,1.59,1.97
89,CT,2004,0.183333333333,-0.27,-0.68,0.67,-0.01,-0.57,0.433333333333,0.863333333333,2.08333333333,0.183333333333,0.163333333333,0.446666666667
90,CT,2005,0.776666666667,0.09,0.143333333333,0.53,-0.386666666667,-0.9,-1.06333333333,-1.87,-2.41333333333,3.63333333333,3.38,3.15666666667
91,CT,2006,3.55,2.84333333333,1.38,1.49333333333,2.28666666667,3.73333333333,3.05,3.12666666667,2.64,3.47333333333,3.55,2.53666666667
92,CT,2007,2.2,1.47333333333,1.73666666667,3.20333333333,-0.846666666667,-0.946666666667,-0.496666666667,-1.04333333333,-1.72666666667,-1.88333333333,-2.20333333333,-1.21333333333
93,CT,2008,-1.66666666667,2.22666666667,2.45,1.85,1.29666666667,1.42333333333,1.85666666667,1.78333333333,3.03666666667,2.73666666667,2.3,2.99333333333
94,CT,2009,0.793333333333,-0.05,-0.683333333333,-0.85,-0.286666666667,1.43,3.11666666667,2.89333333333,2.11333333333,2.69666666667,1.85333333333,2.18
95,CT,2010,1.67666666667,2.13333333333,3.60666666667,-1.07333333333,-1.50333333333,-1.68,-1.89,-2.09666666667,-2.49333333333,-0.973333333333,-1.27,0.476666666667
96,DE,1995,-1.565,-1.64,-2.12,-2.415,-1.99,-2.24,-2.535,-3.24,-1.435,0.925,1.37,1.005
97,DE,1996,1.54,1.16,1.13,1.47,1.87,2.515,3.1,2.92,3.24,3.795,3.435,4.685
98,DE,1997,-0.305,-0.485,0.005,-0.095,-0.455,-0.64,-1.06,-0.995,-1.46,-1.65,-0.33,-0.49
99,DE,1998,1.165,1.73,1.92,-0.275,-0.245,-0.12,-0.77,-1.255,-1.895,-2.225,-3.13,-3.8
100,DE,1999,-2.91,-2.695,-2.095,-2.125,-2.53,-2.91,-3.695,-3.57,2.165,2.42,1.865,1.54
101,DE,2000,1.35,0.785,1.76,1.68,1.24,1.52,1.98,1.905,2.58,-0.805,-0.935,-0.385
102,DE,2001,-0.42,-0.45,0.295,-0.84,-0.725,0.17,0.345,0.525,-0.695,-1.5,-2.595,-3.34
103,DE,2002,-3.715,-4.575,-4.01,-3.725,-3.47,-3.245,-3.675,-4.125,-1.735,1.715,2.445,2.705
104,DE,2003,1.875,3.085,2.855,2.5,2.63,3.805,3.68,3.595,4.195,4.445,4.575,5.0
105,DE,2004,1.83,1.335,0.74,1.355,0.73,0.865,1.615,1.905,2.205,1.72,1.99,1.705
